t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
3720,2643350.5,10.0878,27716792635,18,0
3750,2676812.9,10.2132,27369872051,18,0
3780,2709455.2,10.3625,27027570592,18,0
3810,2742685.4,10.5347,26666957951,18,0
3840,2770821.1,10.6923,26350037367,18,0
3870,2801620.1,10.8506,26003116784,18,0
3900,2832419.2,11.0023,25686196200,18,0
3930,2859626.0,11.1476,25404507383,18,0
3960,2885330.5,11.2963,25114970917,18,0
3990,2918560.7,11.4984,24768050333,18,0
4020,2946928.7,11.6469,24448513866,18,0
4050,2972633.2,11.8009,24158977399,18,0
4080,2998337.8,11.9903,23869440933,18,0
4110,3024042.4,12.1732,23579904466,18,0
4140,3052410.4,12.3588,23260367999,18,0
4170,3083441.7,12.5448,22910831532,18,0
4200,3111809.6,12.6715,22591295066,18,0
4230,3148167.6,12.8434,22211758599,18,0
4260,3179198.9,12.9999,21892222132,18,0
4290,3204666.0,13.1409,21605360352,18,0
4320,3233498.4,13.2907,21310592119,18,0
4350,3262330.8,13.4296,21015823885,18,0
4380,3288732.1,13.5516,20748439769,18,0
4410,3317796.8,13.6821,20451055652,18,0
4440,3346041.2,13.8166,20158290660,18,0
4470,3372210.3,13.9494,19877214485,18,0
4500,3398379.4,14.0721,19596138310,18,0
4530,3424548.4,14.1934,19315062135,18,0
4560,3445390.8,14.3001,19093985960,18,0
4590,3468896.5,14.4098,18842909785,18,0
4620,3492387.5,14.508,18591998926,18,0
4650,3513229.8,14.5906,18370922751,18,0
4680,3534072.2,14.6818,18149846576,18,0
4710,3554914.5,14.759,17928770401,18,0
4740,3578420.2,14.8446,17677694226,18,0
4770,3601925.9,14.9335,17426618051,18,0
4800,3622768.3,15.0125,17205541876,18,0
4830,3643610.6,15.0955,16984465701,18,0
4860,3664453.0,15.1762,16763389526,18,0
4890,3682864.2,15.2504,16556005409,18,0
4920,3706602.2,15.3382,16288621292,18,0
4950,3730340.1,15.4125,16051237176,18,0
4980,3753149.1,15.4841,15819084826,18,0
5010,3776654.8,15.5545,15568008650,18,0
5040,3800160.5,15.622,15316932475,18,0
5070,3823898.4,15.6942,15049548359,18,0
5100,3849603.0,15.7676,14787396009,18,0
5130,3872876.5,15.839,14538935717,18,0
5160,3893486.6,15.9061,14320475425,18,0
5190,3914096.7,15.9731,14102015133,18,0
5220,3934706.8,16.0398,13883554842,18,0
5250,3955317.0,16.1063,13665094550,18,0
5280,3978590.4,16.1768,13416634258,18,0
5310,4001863.9,16.2472,13168173967,18,0
5340,4025137.4,16.3152,12919713675,18,0
5370,4048410.8,16.382,12671253383,18,0
5400,4076314.3,14.7404,28616008907,26,0
5430,4106881.1,14.8764,28271704207,26,0
5460,4140111.3,14.9882,27927399507,26,0
5490,4177739.2,15.1233,27528326573,26,0
5520,4208073.8,15.2303,27200329815,26,0
5550,4246166.2,15.5039,26814948939,26,0
5580,4281595.3,15.6882,26459568064,26,0
5610,4318401.1,15.9605,26088679176,26,0
5640,4353830.2,16.2302,25733298301,25,0
5670,4390297.0,16.4979,25342073017,25,0
5700,4426190.5,16.7637,24954076259,25,0
5730,4464282.9,17.0277,24568695384,25,0
5760,4497280.9,17.2878,24213314508,25,0
5790,4530278.8,17.5451,23857933633,25,0
5820,4565707.9,17.786,23502552758,25,0
5850,4600549.0,18.0153,23135483066,25,0
5880,4633082.5,18.2554,22810102191,25,0
5910,4663184.8,18.4884,22498413374,25,0
5940,4690856.1,18.7059,22200416615,25,0
5970,4718418.5,18.8834,21903645140,25,0
6000,4751184.2,19.1182,21578264265,25,0
6030,4783021.0,19.3009,21258115157,25,0
6060,4810666.3,19.4735,20961572410,25,0
6090,4838105.3,19.594,20666191535,24,0
6120,4863113.2,19.7004,20384502718,24,0
6150,4890784.4,19.7829,20072813901,24,0
6180,4923782.4,19.9601,19731125084,24,0
6210,4955292.5,20.0879,19400963615,24,0
6240,4982963.7,20.2075,19102966856,24,0
6270,5010634.9,20.3263,18804970098,24,0
6300,5033211.7,20.4412,18550665398,24,0
6330,5053125.1,20.5195,18326360698,23,0
6360,5073038.5,20.5968,18102055997,23,0
6390,5098278.7,20.7697,17847751297,23,0
6420,5123518.8,20.9144,17593446597,23,0
6450,5141233.3,21.0179,17393910130,23,0
6480,5158947.8,21.0822,17194373664,23,0
6510,5176662.4,21.143,16994837197,23,0
6540,5194376.9,21.1995,16795300730,23,0
6570,5217418.1,21.347,16565764263,23,0
6600,5239976.6,21.4675,16336227796,23,0
6630,5260693.3,21.5836,16132875423,23,0
6660,5278175.6,21.6418,15935954839,22,0
6690,5295657.9,21.6917,15739034256,22,0
6720,5313140.2,21.7415,15542113672,22,0
6750,5335949.2,21.8365,15315193089,22,0
6780,5353431.5,21.8775,15118272505,22,0
6810,5370913.7,21.9159,14921351922,22,0
6840,5388396.0,21.9544,14724431338,22,0
6870,5405878.3,21.9929,14527510755,22,0
6900,5423360.6,22.0314,14330590171,22,0
6930,5446169.6,22.1165,14103669588,22,0
6960,5463651.9,22.15,13906749005,22,0
6990,5478935.3,22.1795,13734596654,22,0
7020,5496882.1,22.2129,13532444304,22,0
7050,5517492.2,22.2862,13330291954,22,0
7080,5535439.0,22.3165,13128139604,22,0
7110,5558712.5,22.3952,12895987254,22,0
7140,5579199.1,22.4628,12695225504,22,0
7170,5596630.6,22.5191,12523073154,22,0
7200,5631936.2,20.1292,29882279780,30,0
7230,5665630.9,20.3859,29532743313,30,0
7260,5704652.2,20.5794,29123206846,30,0
7290,5738579.1,20.7301,28771054496,30,0
7320,5780496.0,21.0191,28328902146,30,0
7350,5820910.8,21.304,27897825971,30,0
7380,5854141.0,21.5815,27537213329,30,0
7410,5893271.1,21.8756,27110143637,30,0
7440,5926539.1,22.0282,26749104491,30,0
7470,5956873.7,22.1632,26407415674,29,0
7500,5992070.6,22.4336,26038342741,29,0
7530,6027499.6,22.7043,25652961866,29,0
7560,6062928.7,22.9749,25267580990,29,0
