t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
3720,2740107.5,10.2095,26769566747,18,0
3750,2779005.4,10.4093,26372497054,18,0
3780,2817903.3,10.6077,25975427362,18,0
3810,2856801.2,10.805,25578357670,18,0
3840,2895699.1,11.0013,25181287978,18,0
3870,2934597.0,11.1963,24784218286,18,0
3900,2968632.6,11.3909,24414532711,18,0
3930,3002668.3,11.5851,24044847136,18,0
3960,3036703.9,11.779,23675161560,18,0
3990,3066341.8,11.9625,23341320393,18,0
4020,3095979.7,12.1322,23007479226,18,0
4050,3125421.2,12.2913,22675850231,18,0
4080,3154826.8,12.4488,22344624948,18,0
4110,3184660.1,12.6173,22008583026,18,0
4140,3216961.4,12.788,21644741859,18,0
4170,3246599.2,12.9503,21310900693,18,0
4200,3276237.1,13.1022,20977059526,18,0
4230,3305875.0,13.2521,20643218359,18,0
4260,3333903.6,13.3825,20327504366,18,0
4290,3364387.5,13.5293,19984133639,18,0
4320,3395791.9,13.6719,19630394051,18,0
4350,3428325.4,13.8093,19263937001,18,0
4380,3458427.8,13.9494,18924864067,18,0
4410,3489025.9,14.0816,18580206672,18,0
4440,3519128.3,14.2101,18241133739,18,0
4470,3549230.6,14.3307,17902060805,18,0
4500,3576054.5,14.4246,17599916610,18,0
4530,3603311.6,14.5118,17292892818,18,0
4560,3628551.7,14.5999,17008588117,18,0
4590,3650836.4,14.6853,16757572776,18,0
4620,3673839.8,14.7692,16498463424,17,0
4650,3696803.0,14.859,16239805789,17,0
4680,3718648.7,14.9435,15993735350,17,0
4710,3741242.3,15.0292,15739241549,17,0
4740,3763868.1,15.1159,15484384298,17,0
4770,3785538.1,15.1991,15240293248,17,0
4800,3807470.3,15.2748,14993248978,17,0
4830,3829433.9,15.3456,14745850544,17,0
4860,3851452.8,15.4167,14497830694,17,0
4890,3873162.1,15.4863,14253296443,17,0
4920,3895514.8,15.5541,14001516197,17,0
4950,3917394.8,15.6217,13755059147,17,0
4980,3942238.2,15.6913,13475223726,17,0
5010,3964023.1,15.7588,13229838761,17,0
5040,3985649.0,15.8236,12986244136,17,0
5070,4007407.8,15.8859,12741152791,17,0
5100,4028378.6,15.948,12504937579,17,0
5130,4051000.7,16.0115,12250122506,17,0
5160,4074560.8,16.0758,11984742243,17,0
5190,4095996.9,16.1375,11743285858,17,0
5220,4115455.4,16.1957,11524105389,17,0
5250,4134904.3,16.2537,11305032456,16,0
5280,4154353.3,16.3114,11085959522,16,0
5310,4171724.3,16.3662,10890291629,16,0
5340,4188742.2,16.4161,10698602812,15,0
5370,4205760.0,16.463,10506913995,15,0
5400,4239795.6,14.8903,26396288644,23,0
5430,4273831.3,15.1165,26026603069,23,0
5460,4306108.5,15.3415,25676724642,23,0
5490,4341046.8,15.5671,25296871474,23,0
5520,4375122.4,15.7927,24926735992,23,0
5550,4409280.8,16.0177,24555668143,23,0
5580,4443557.1,16.2423,24183271617,23,0
5610,4477825.0,16.4665,23810970159,23,0
5640,4512092.9,16.6904,23438668700,23,0
5670,4546128.6,16.9138,23068983125,23,0
5700,4580164.2,17.1369,22699297549,23,0
5730,4614199.9,17.3593,22329611974,23,0
5760,4648235.5,17.5798,21959926399,23,0
5790,4682271.2,17.7973,21590240823,23,0
5820,4716306.9,18.0141,21220555248,23,0
5850,4747911.4,18.2309,20878253789,23,0
5880,4777084.8,18.4441,20563336447,23,0
5910,4806258.2,18.6486,20248419105,23,0
5940,4835431.7,18.8445,19933501763,23,0
5970,4864605.1,19.0259,19618584421,23,0
6000,4893778.5,19.1977,19303667079,23,0
6030,4922951.9,19.3678,18988749737,23,0
6060,4949900.5,19.5276,18698892769,23,0
6090,4976642.8,19.6564,18411359544,22,0
6120,5003385.1,19.7751,18123826318,22,0
6150,5030127.4,19.8929,17836293093,22,0
6180,5056869.7,20.0098,17548759868,22,0
6210,5083053.1,20.1259,17267522224,22,0
6240,5107364.3,20.2409,17007373115,22,0
6270,5131675.5,20.3557,16747224006,22,0
6300,5153555.5,20.4711,16514459014,22,0
6330,5174549.6,20.583,16290398101,22,0
6360,5197315.7,20.7019,16048929031,22,0
6390,5219195.7,20.813,15816164039,22,0
6420,5241075.8,20.9211,15583399047,22,0
6450,5261098.9,21.0262,15361092431,22,0
6480,5284209.2,21.1318,15124928429,22,0
6510,5302079.8,21.2297,14926227619,21,0
6540,5321443.2,21.3237,14722636802,21,0
6570,5342948.3,21.4176,14504367581,21,0
6600,5360540.3,21.5031,14309445082,21,0
6630,5381668.8,21.5906,14095603915,21,0
6660,5400366.6,21.6739,13898683332,21,0
6690,5419643.0,21.7598,13695246917,21,0
6720,5438927.4,21.8243,13485942216,21,0
6750,5459634.3,21.8994,13272168237,21,0
6780,5479090.9,21.9617,13066701454,21,0
6810,5498539.9,22.0214,12861320579,21,0
6840,5517988.8,22.0812,12655939704,21,0
6870,5537437.8,22.141,12450558829,21,0
6900,5556886.7,22.1968,12245177954,21,0
6930,5576335.6,22.252,12039797078,21,0
6960,5595784.6,22.3073,11834416203,21,0
6990,5615233.5,22.3625,11629035328,21,0
7020,5634682.5,22.4077,11423654453,21,0
7050,5654131.4,22.4383,11218273577,21,0
7080,5673580.4,22.4689,11012892702,21,0
7110,5693029.3,22.4981,10807511827,21,0
7140,5712478.3,22.5235,10602130952,21,0
7170,5731927.2,22.5481,10396750077,21,0
7200,5766788.2,20.246,27740232458,29,0
7230,5805690.0,20.4907,27311309449,29,0
7260,5845284.6,20.7357,26879007990,29,0
7290,5884566.7,20.9701,26459076038,29,0
7320,5924161.3,21.222,26026774580,29,0
7350,5961771.9,21.4671,25603129158,29,0
7380,5998213.3,21.6856,25203729466,29,0
7410,6037878.8,21.9227,24786937284,28,0
7440,6074917.9,22.1621,24383420351,28,0
7470,6108942.8,22.376,24013856672,28,0
7500,6144040.0,22.6205,23632212934,28,0
7530,6176341.3,22.8475,23282063825,28,0
7560,6211987.7,23.0875,22894234788,28,0
7590,6244545.5,23.3005,22541195371,28,0
7620,6276299.8,23.5028,22197207254,27,0
7650,6307820.3,23.7089,21855852311,27,0
7680,6338299.3,23.9082,21526228496,27,0
7710,6368341.2,24.1062,21201529016,27,0
7740,6395315.7,24.2982,20911379908,25,0
7770,6420156.6,24.487,20645264786,25,0
7800,6442036.6,24.6636,20398807736,24,0
7830,6463916.7,24.8356,20152350686,24,0
7860,6485796.8,25.0077,19905893635,24,0
7890,6507676.8,25.1797,19659436585,24,0
7920,6529556.9,25.3517,19412979535,24,0
7950,6551437.0,25.5238,19166522485,24,0
7980,6573317.0,25.674,18920065434,24,0
8010,6594158.7,25.7842,18685305053,24,0
8040,6613607.6,25.893,18466232120,23,0
8070,6633056.6,26.0018,18247159186,23,0
8100,6652505.5,26.106,18028086252,23,0
8130,6671954.5,26.2068,17809013319,23,0
8160,6691403.4,26.3075,17589940385,23,0
8190,6710852.4,26.4083,17370867452,23,0
8220,6730301.3,26.5091,17151794518,23,0
8250,6749750.2,26.6099,16932721585,23,0
8280,6769199.2,26.7106,16713648651,23,0
8310,6788648.1,26.8114,16494575718,23,0
8340,6808097.1,26.9122,16275502784,23,0
8370,6827546.0,27.0087,16056429851,23,0
8400,6846995.0,27.0958,15837356917,23,0
8430,6866443.9,27.1803,15618283983,23,0
8460,6885892.9,27.2634,15399211050,23,0
8490,6905341.8,27.3465,15180138116,23,0
8520,6924790.8,27.4296,14961065183,23,0
8550,6944239.7,27.5109,14741992249,23,0
8580,6963688.7,27.5891,14522919316,23,0
8610,6983033.8,27.6671,14305015868,23,0
8640,7002378.9,27.7451,14087112419,23,0
8670,7021827.9,27.8232,13868039486,23,0
8700,7041484.4,27.9017,13646627582,23,0
8730,7060933.4,27.9799,13427554648,23,0
8760,7078592.8,28.0548,13228639108,23,0
8790,7093179.5,28.113,13064334408,21,0
8820,7107766.2,28.1572,12900029708,21,0
8850,7122352.9,28.2013,12735725007,21,0
8880,7136939.6,28.2455,12571420307,21,0
8910,7151526.3,28.2896,12407115607,21,0
8940,7166113.1,28.3338,12242810907,21,0
8970,7180699.8,28.3777,12078506207,21,0
9000,7214348.2,25.5236,25734457382,29,0
9030,7245952.7,25.809,25392155923,28,0
9060,7277557.3,26.0917,25049854464,28,0
9090,7309161.8,26.374,24707553006,28,0
9120,7340766.4,26.6559,24365251547,28,0
9150,7372370.9,26.9374,24022950088,28,0
9180,7403975.4,27.2186,23680648630,28,0
9210,7435580.0,27.4995,23338347171,28,0
9240,7464753.4,27.7807,23023429829,28,0
9270,7493926.8,28.0619,22708512487,28,0
9300,7523100.2,28.3432,22393595145,28,0
9330,7552273.7,28.6229,22078677803,28,0
