t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
4260,2723236.1,9.4844,20062098163,16,2
4290,2759821.1,9.631,19846574776,16,2
4320,2794444.7,9.8091,19636574776,16,2
4350,2823741.6,9.8969,19486574776,16,2
4380,2848601.9,10.0043,19325546245,16,2
4410,2882993.3,10.1625,19108700216,16,2
4440,2917384.6,10.3536,18891854187,16,2
4470,2951776.0,10.5322,18675008158,16,2
4500,2970419.4,10.6115,18525008158,16,2
4530,2992598.2,10.7205,18355097407,16,2
4560,3011241.7,10.8399,18205097407,16,2
4590,3035211.8,10.961,18025097407,16,2
4620,3059182.0,11.0799,17845097407,16,2
4650,3068775.2,11.1196,17761068633,16,2
4680,3080110.6,11.162,17663386299,16,2
4710,3093578.2,11.2105,17542536669,16,2
4740,3117017.5,11.3139,17365526836,16,2
4770,3140987.6,11.4068,17185526836,16,2
4800,3146314.4,11.4242,14750726452,16,2
4830,3151641.1,11.4415,14690726452,16,2
4860,3160743.1,11.4684,14609463600,16,2
4890,3176723.2,11.5229,14489463600,16,2
4920,3198030.1,11.579,14339463600,16,2
4950,3207929.2,11.6133,14253711664,15,2
4980,3218582.6,11.6504,14163711664,15,2
5010,3233161.4,11.7553,14062657661,15,2
5040,3254468.3,11.9766,13942657661,15,2
5070,3281101.8,12.2217,13792657661,15,2
5100,3302224.5,12.443,13674730931,15,2
5130,3323531.4,12.6647,13554730931,15,2
5160,3347842.5,12.8928,13417810347,15,2
5190,3374476.1,13.1256,13267810347,15,2
5220,3401109.6,13.2937,13117810347,15,2
5250,3422953.8,13.4045,12994783659,15,2
5280,3449587.3,13.4597,12844783659,15,2
5310,3476220.9,13.5142,12694783659,15,2
5340,3502854.4,13.5683,12544783659,15,2
5370,3529487.9,13.6208,12394783659,15,2
5400,3540141.3,12.5504,24488486415,23,5
5430,3557857.0,12.5973,24357718700,20,5
5460,3581827.2,12.6652,24207718700,20,5
5490,3611124.1,12.7511,24027718700,20,5
5520,3642699.0,12.9174,23773378044,20,5
5550,3669845.8,13.0113,23567333310,20,5
5580,3699592.5,13.094,23342804947,20,5
5610,3731320.5,13.1968,23095958918,20,5
5640,3763048.5,13.2965,22849112889,20,5
5670,3797941.2,13.4322,22596619473,20,5
5700,3809256.8,13.4451,22528159181,20,5
5730,3819772.0,13.4639,22443945243,20,5
5760,3838827.0,13.5223,22293540097,20,5
5790,3855076.3,13.5894,22154200652,20,5
5820,3878814.2,13.6694,21960508594,20,5
5850,3899765.3,13.7406,21784515077,20,5
5880,3917247.6,13.8084,21626054785,20,5
5910,3933227.8,13.8746,21476054785,20,5
5940,3954534.6,13.9461,21296054785,20,5
5970,3975815.8,14.035,21070034919,20,5
6000,3996890.4,14.153,19235550386,20,8
