t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
4260,3538020.5,11.0845,4680669282,15,0
4290,3574487.3,11.2013,4577978845,15,0
4320,3610954.1,11.3114,4475288407,15,0
4350,3647420.8,11.4192,4372597970,15,0
4380,3683297.3,11.5264,4271569798,15,0
4410,3717333.0,11.6285,4175725390,14,0
4440,3751368.6,11.7277,4079880981,14,0
4470,3785404.3,11.8158,3984036573,14,0
4500,3819439.9,11.8868,3888192164,14,0
4530,3853475.6,11.953,3792347756,14,0
4560,3887511.3,12.0186,3696503347,14,0
4590,3919354.8,12.0832,3606831953,14,0
4620,3950959.3,12.1474,3517833574,13,0
4650,3982563.9,12.2113,3428835195,13,0
4680,4014168.4,12.2751,3339836816,13,0
4710,4045772.9,12.3387,3250838436,13,0
4740,4076801.8,12.4026,3163461265,13,0
4770,4105975.2,12.4673,3081308915,12,0
4800,4135148.6,12.5246,2999156565,12,0
4830,4164322.0,12.5785,2917004215,12,0
4860,4193495.4,12.632,2834851865,12,0
4890,4222668.9,12.6829,2752699515,12,0
4920,4251842.3,12.7337,2670547165,12,0
4950,4279631.2,12.7854,2592293683,12,0
4980,4306373.5,12.8378,2516987362,11,0
5010,4333115.8,12.8902,2441681041,11,0
5040,4359419.2,12.9406,2367610652,11,0
5070,4383730.4,12.9904,2299150360,10,0
5100,4408041.5,13.0402,2230690069,10,0
5130,4431726.5,13.0906,2163993300,10,0
5160,4453606.5,13.1429,2102379038,9,0
5190,4475064.2,13.1944,2041954223,9,0
5220,4494513.2,13.2429,1987185989,8,0
5250,4513962.1,13.2911,1932417756,8,0
5280,4533411.1,13.3391,1877649523,8,0
5310,4550782.1,13.3847,1828732549,8,0
5340,4567800.0,13.4261,1780810345,7,0
5370,4584817.8,13.4651,1732888141,7,0
5400,4621259.2,12.1658,5969792577,15,0
5430,4655294.9,12.3532,5873948169,14,0
5460,4689330.6,12.5399,5778103760,14,0
5490,4723366.2,12.7267,5682259352,14,0
5520,4757401.9,12.9133,5586414943,14,0
5550,4791437.5,13.0995,5490570535,14,0
5580,4825473.2,13.2853,5394726127,14,0
5610,4859508.8,13.4708,5298881718,14,0
5640,4893544.5,13.656,5203037310,14,0
5670,4927580.2,13.8408,5107192901,14,0
5700,4961615.8,14.0254,5011348493,14,0
5730,4995651.5,14.2093,4915504084,14,0
5760,5029687.1,14.3916,4819659676,14,0
5790,5063722.8,14.5714,4723815268,14,0
5820,5097758.4,14.7505,4627970859,14,0
5850,5131794.1,14.929,4532126451,14,0
5880,5165829.8,15.104,4436282042,14,0
5910,5199865.4,15.2712,4340437634,14,0
5940,5233901.1,15.4311,4244593225,14,0
5970,5267358.3,15.5789,4150377775,14,0
6000,5298962.8,15.72,4061379396,13,0
6030,5330567.3,15.8598,3972381016,13,0
6060,5359947.1,15.9909,3889647731,13,0
6090,5389120.5,16.0966,3807495380,12,0
6120,5418293.9,16.1938,3725343030,12,0
6150,5447467.3,16.2902,3643190680,12,0
6180,5476640.7,16.3859,3561038330,12,0
6210,5505814.1,16.4804,3478885980,12,0
6240,5534987.6,16.5735,3396733630,12,0
6270,5564161.0,16.6661,3314581280,12,0
6300,5593334.4,16.7581,3232428930,12,0
6330,5622507.8,16.8496,3150276580,12,0
6360,5651681.2,16.941,3068124230,12,0
6390,5680854.7,17.0287,2985971880,12,0
