t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
3750,2888447.1,12.894,3254933934,16,0
3780,2927345.0,13.0595,3200165701,16,0
3810,2966242.9,13.2229,3145397467,16,0
3840,3005140.8,13.3843,3090629234,16,0
3870,3044038.7,13.544,3035861001,16,0
3900,3082936.6,13.702,2981092767,16,0
3930,3121834.5,13.8587,2926324534,16,0
3960,3160732.4,14.014,2871556300,16,0
3990,3199630.3,14.1681,2816788067,16,0
4020,3238528.2,14.3211,2762019834,16,0
4050,3277426.1,14.4732,2707251600,16,0
4080,3316324.0,14.6239,2652483367,16,0
4110,3355221.9,14.7727,2597715133,16,0
4140,3392153.4,14.9187,2545715516,16,0
4170,3428620.2,15.063,2494370298,15,0
4200,3465087.0,15.206,2443025079,15,0
4230,3501553.7,15.3478,2391679860,15,0
4260,3538020.5,15.4886,2340334641,15,0
4290,3574487.3,15.6285,2288989422,15,0
4320,3610954.1,15.7668,2237644204,15,0
4350,3647420.8,15.9037,2186298985,15,0
4380,3683297.3,16.0385,2135784899,15,0
4410,3717333.0,16.1703,2087862695,14,0
4440,3751368.6,16.3004,2039940491,14,0
4470,3785404.3,16.4291,1992018286,14,0
4500,3819439.9,16.5564,1944096082,14,0
4530,3853475.6,16.6825,1896173878,14,0
4560,3887511.3,16.8074,1848251674,14,0
4590,3919354.8,16.9271,1803415977,14,0
4620,3950959.3,17.0454,1758916787,13,0
4650,3982563.9,17.1629,1714417597,13,0
4680,4014168.4,17.2796,1669918408,13,0
4710,4045772.9,17.3956,1625419218,13,0
4740,4076801.8,17.511,1581730633,13,0
4770,4105975.2,17.6257,1540654458,12,0
4800,4135148.6,17.7398,1499578283,12,0
4830,4164322.0,17.8536,1458502107,12,0
4860,4193495.4,17.9669,1417425932,12,0
4890,4222668.9,18.0799,1376349757,12,0
4920,4251842.3,18.1926,1335273582,12,0
4950,4279631.2,18.3045,1296146842,12,0
4980,4306373.5,18.4157,1258493681,11,0
5010,4333115.8,18.5268,1220840521,11,0
5040,4359419.2,18.6377,1183805326,11,0
5070,4383730.4,18.7477,1149575180,10,0
5100,4408041.5,18.8578,1115345034,10,0
5130,4431726.5,18.9677,1081996650,10,0
5160,4453606.5,19.0773,1051189519,9,0
5190,4475064.2,19.1824,1020977111,9,0
5220,4494513.2,19.2664,993592995,8,0
5250,4513962.1,19.3498,966208878,8,0
5280,4533411.1,19.4326,938824761,8,0
5310,4550782.1,19.5017,914366275,8,0
5340,4567800.0,19.5681,890405172,7,0
5370,4584817.8,19.6341,866444070,7,0
5400,4621259.2,19.8014,2984896289,15,0
5430,4655294.9,19.9652,2936974084,14,0
5460,4689330.6,20.1291,2889051880,14,0
5490,4723366.2,20.2929,2841129676,14,0
5520,4757401.9,20.4564,2793207472,14,0
5550,4791437.5,20.6192,2745285268,14,0
5580,4825473.2,20.7814,2697363063,14,0
5610,4859508.8,20.943,2649440859,14,0
5640,4893544.5,21.104,2601518655,14,0
5670,4927580.2,21.2647,2553596451,14,0
5700,4961615.8,21.4249,2505674246,14,0
5730,4995651.5,21.5836,2457752042,14,0
5760,5029687.1,21.7406,2409829838,14,0
5790,5063722.8,21.8959,2361907634,14,0
5820,5097758.4,22.0497,2313985430,14,0
5850,5131794.1,22.2021,2266063225,14,0
5880,5165829.8,22.3533,2218141021,14,0
5910,5199865.4,22.5034,2170218817,14,0
5940,5233901.1,22.6524,2122296613,14,0
5970,5267358.3,22.7986,2075188887,14,0
6000,5298962.8,22.9386,2030689698,13,0
6030,5330567.3,23.0778,1986190508,13,0
6060,5359947.1,23.2103,1944823865,13,0
6090,5389120.5,23.3408,1903747690,12,0
6120,5418293.9,23.4699,1862671515,12,0
6150,5447467.3,23.5977,1821595340,12,0
6180,5476640.7,23.7243,1780519165,12,0
6210,5505814.1,23.8498,1739442990,12,0
6240,5534987.6,23.9743,1698366815,12,0
6270,5564161.0,24.098,1657290640,12,0
6300,5593334.4,24.2209,1616214465,12,0
6330,5622507.8,24.3431,1575138290,12,0
6360,5651681.2,24.4647,1534062115,12,0
6390,5680854.7,24.5856,1492985940,12,0
6420,5710028.1,24.7061,1451909765,12,0
6450,5739201.5,24.826,1410833590,12,0
6480,5768140.5,24.9442,1370087558,12,0
6510,5794882.8,25.0496,1332434397,11,0
6540,5821625.1,25.1547,1294781237,11,0
6570,5848367.4,25.2594,1257128076,11,0
6600,5875109.7,25.3639,1219474916,11,0
6630,5901852.0,25.4681,1181821755,11,0
6660,5928594.3,25.572,1144168595,11,0
6690,5955336.6,25.6758,1106515434,11,0
6720,5982078.9,25.7793,1068862274,11,0
6750,6008821.2,25.8827,1031209114,11,0
6780,6035563.5,25.9859,993555953,11,0
6810,6062305.8,26.0889,955902793,11,0
6840,6089048.1,26.1919,918249632,11,0
6870,6115790.4,26.2947,880596472,11,0
6900,6142532.7,26.3974,842943311,11,0
6930,6169275.0,26.5,805290151,11,0
6960,6196017.3,26.6025,767636990,11,0
6990,6222759.6,26.705,729983830,11,0
7020,6249501.9,26.8074,692330669,11,0
7050,6275342.5,26.9097,655947137,11,0
7080,6299653.6,27.0119,621716991,10,0
7110,6321598.9,27.1137,590818119,10,0
7140,6343478.9,27.2156,560010987,9,0
7170,6365359.0,27.3174,529203856,9,0
7200,6406024.7,27.5271,2687807677,17,0
7230,6444922.6,27.7367,2633039444,16,0
7260,6483820.5,27.9464,2578271210,16,0
7290,6522718.4,28.156,2523502977,16,0
7320,6561616.3,28.3656,2468734743,16,0
7350,6600514.1,28.575,2413966510,16,0
7380,6639000.1,28.7797,2359778270,16,0
7410,6675466.9,28.9667,2308433051,15,0
7440,6711933.7,29.1526,2257087832,15,0
7470,6748400.4,29.3374,2205742614,15,0
7500,6784867.2,29.5214,2154397395,15,0
7530,6821334.0,29.7046,2103052176,15,0
7560,6857800.8,29.887,2051706957,15,0
7590,6891860.8,30.0505,2003750450,15,0
7620,6925896.4,30.2128,1955828246,14,0
7650,6959932.1,30.374,1907906041,14,0
7680,6993814.6,30.5332,1860199416,14,0
7710,7023222.0,30.6703,1818793924,13,0
7740,7052395.4,30.806,1777717749,12,0
7770,7079667.3,30.9368,1739318837,12,0
7800,7104630.0,31.0637,1704171330,11,0
7830,7128941.2,31.1897,1669941185,10,0
7860,7153252.4,31.3154,1635711039,10,0
7890,7177563.6,31.4408,1601480893,10,0
7920,7201874.8,31.566,1567250747,10,0
7950,7226186.0,31.691,1533020601,10,0
7980,7250497.1,31.8159,1498790455,10,0
8010,7273769.9,31.9341,1466022393,10,0
8040,7295650.0,32.0434,1435215262,9,0
8070,7317530.0,32.1526,1404408130,9,0
8100,7339410.1,32.2617,1373600999,9,0
8130,7361290.2,32.3707,1342793868,9,0
8160,7383029.2,32.4795,1312185269,9,0
8190,7402478.2,32.5875,1284801152,8,0
8220,7421927.1,32.6954,1257417036,8,0
8250,7441376.1,32.8033,1230032919,8,0
8280,7460825.0,32.9113,1202648802,8,0
8310,7480274.0,33.0192,1175264686,8,0
8340,7499722.9,33.1271,1147880569,8,0
8370,7519171.9,33.2351,1120496452,8,0
8400,7538620.8,33.343,1093112336,8,0
8430,7558069.8,33.451,1065728219,8,0
8460,7577518.7,33.5589,1038344102,8,0
8490,7596967.6,33.6668,1010959985,8,0
8520,7616416.6,33.7748,983575869,8,0
8550,7635865.5,33.8827,956191752,8,0
8580,7655314.5,33.9907,928807635,8,0
8610,7674763.4,34.0986,901423519,8,0
