t_s,delivered_images,utility,backlog_bits,n_active
3180,2394403.1,13.5885,1475348659,9
3210,2416283.2,13.6777,1444541527,9
3240,2438163.3,13.7667,1413734396,9
3270,2460043.3,13.8555,1382927265,9
3300,2480019.3,13.9433,1354801153,9
3330,2499468.2,14.0308,1327417036,8
3360,2518917.2,14.1183,1300032919,8
3390,2538366.1,14.2058,1272648803,8
3420,2557815.1,14.2933,1245264686,8
3450,2577264.0,14.3808,1217880569,8
3480,2596713.0,14.4683,1190496452,8
3510,2616161.9,14.5558,1163112336,8
3540,2635610.8,14.6433,1135728219,8
3570,2655059.8,14.7308,1108344102,8
3600,2693957.7,14.9453,3528775101,16
3630,2732855.6,15.1599,3474006868,16
3660,2771753.5,15.3744,3419238634,16
3690,2810651.4,15.5886,3364470401,16
3720,2849549.3,15.8,3309702167,16
3750,2888447.1,16.0084,3254933934,16
3780,2927345.0,16.214,3200165701,16
3810,2966242.9,16.4168,3145397467,16
3840,3005140.8,16.6172,3090629234,16
3870,3044038.7,16.8154,3035861001,16
3900,3082936.6,17.0117,2981092767,16
3930,3121834.5,17.2061,2926324534,16
3960,3160732.4,17.3989,2871556300,16
3990,3199630.3,17.5902,2816788067,16
4020,3238528.2,17.7802,2762019834,16
4050,3277426.1,17.9691,2707251600,16
4080,3316324.0,18.1562,2652483367,16
4110,3355221.9,18.341,2597715133,16
4140,3392153.4,18.5222,2545715516,16
4170,3428620.2,18.7013,2494370298,15
4200,3465087.0,18.8789,2443025079,15
4230,3501553.7,19.055,2391679860,15
4260,3538020.5,19.2298,2340334641,15
4290,3574487.3,19.4035,2288989422,15
4320,3610954.1,19.5752,2237644204,15
4350,3647420.8,19.7451,2186298985,15
4380,3683297.3,19.9125,2135784899,15
4410,3717333.0,20.0761,2087862695,14
4440,3751368.6,20.2377,2039940491,14
4470,3785404.3,20.3974,1992018286,14
4500,3819439.9,20.5555,1944096082,14
4530,3853475.6,20.712,1896173878,14
4560,3887511.3,20.8672,1848251674,14
4590,3919354.8,21.0158,1803415977,14
4620,3950959.3,21.1626,1758916787,13
4650,3982563.9,21.3085,1714417597,13
4680,4014168.4,21.4534,1669918408,13
4710,4045772.9,21.5975,1625419218,13
4740,4076801.8,21.7407,1581730633,13
4770,4105975.2,21.8831,1540654458,12
4800,4135148.6,22.0248,1499578283,12
4830,4164322.0,22.166,1458502107,12
4860,4193495.4,22.3068,1417425932,12
4890,4222668.9,22.447,1376349757,12
4920,4251842.3,22.5869,1335273582,12
4950,4279631.2,22.7258,1296146842,12
4980,4306373.5,22.864,1258493681,11
5010,4333115.8,23.0019,1220840521,11
5040,4359419.2,23.1395,1183805326,11
5070,4383730.4,23.2762,1149575180,10
5100,4408041.5,23.4128,1115345034,10
5130,4431726.5,23.5492,1081996650,10
5160,4453606.5,23.6854,1051189519,9
5190,4475064.2,23.8158,1020977111,9
5220,4494513.2,23.9201,993592995,8
5250,4513962.1,24.0236,966208878,8
5280,4533411.1,24.1265,938824761,8
5310,4550782.1,24.2123,914366275,8
5340,4567800.0,24.2947,890405172,7
5370,4584817.8,24.3767,866444070,7
5400,4621259.2,24.5844,2984896289,15
5430,4655294.9,24.7878,2936974084,14
5460,4689330.6,24.9911,2889051880,14
5490,4723366.2,25.1945,2841129676,14
5520,4757401.9,25.3975,2793207472,14
5550,4791437.5,25.5997,2745285268,14
5580,4825473.2,25.801,2697363063,14
5610,4859508.8,26.0016,2649440859,14
5640,4893544.5,26.2016,2601518655,14
5670,4927580.2,26.401,2553596451,14
5700,4961615.8,26.5999,2505674246,14
5730,4995651.5,26.7971,2457752042,14
5760,5029687.1,26.9919,2409829838,14
5790,5063722.8,27.1847,2361907634,14
5820,5097758.4,27.3756,2313985430,14
5850,5131794.1,27.5649,2266063225,14
5880,5165829.8,27.7526,2218141021,14
5910,5199865.4,27.9389,2170218817,14
5940,5233901.1,28.124,2122296613,14
5970,5267358.3,28.3055,2075188887,14
6000,5298962.8,28.4793,2030689698,13
6030,5330567.3,28.6522,1986190508,13
6060,5359947.1,28.8167,1944823865,13
6090,5389120.5,28.9787,1903747690,12
6120,5418293.9,29.139,1862671515,12
6150,5447467.3,29.2976,1821595340,12
6180,5476640.7,29.4548,1780519165,12
6210,5505814.1,29.6106,1739442990,12
6240,5534987.6,29.7653,1698366815,12
6270,5564161.0,29.9188,1657290640,12
6300,5593334.4,30.0714,1616214465,12
6330,5622507.8,30.2231,1575138290,12
6360,5651681.2,30.374,1534062115,12
6390,5680854.7,30.5242,1492985940,12
6420,5710028.1,30.6737,1451909765,12
6450,5739201.5,30.8226,1410833590,12
6480,5768140.5,30.9694,1370087558,12
6510,5794882.8,31.1003,1332434397,11
6540,5821625.1,31.2307,1294781237,11
6570,5848367.4,31.3608,1257128076,11
6600,5875109.7,31.4904,1219474916,11
6630,5901852.0,31.6198,1181821755,11
6660,5928594.3,31.7489,1144168595,11
6690,5955336.6,31.8776,1106515434,11
6720,5982078.9,32.0062,1068862274,11
6750,6008821.2,32.1345,1031209114,11
6780,6035563.5,32.2627,993555953,11
6810,6062305.8,32.3906,955902793,11
6840,6089048.1,32.5184,918249632,11
6870,6115790.4,32.6461,880596472,11
6900,6142532.7,32.7736,842943311,11
6930,6169275.0,32.901,805290151,11
6960,6196017.3,33.0283,767636990,11
6990,6222759.6,33.1555,729983830,11
7020,6249501.9,33.2826,692330669,11
7050,6275342.5,33.4096,655947137,11
7080,6299653.6,33.5365,621716991,10
7110,6321598.9,33.6629,590818119,10
7140,6343478.9,33.7894,560010987,9
7170,6365359.0,33.9158,529203856,9
7200,6406024.7,34.1762,2687807677,17
7230,6444922.6,34.4364,2633039444,16
7260,6483820.5,34.6967,2578271210,16
7290,6522718.4,34.957,2523502977,16
7320,6561616.3,35.2172,2468734743,16
7350,6600514.1,35.4772,2413966510,16
7380,6639000.1,35.7313,2359778270,16
7410,6675466.9,35.9635,2308433051,15
7440,6711933.7,36.1942,2257087832,15
7470,6748400.4,36.4237,2205742614,15
7500,6784867.2,36.6522,2154397395,15
7530,6821334.0,36.8796,2103052176,15
7560,6857800.8,37.1061,2051706957,15
7590,6891860.8,37.3091,2003750450,15
7620,6925896.4,37.5105,1955828246,14
7650,6959932.1,37.7107,1907906041,14
7680,6993814.6,37.9084,1860199416,14
7710,7023222.0,38.0786,1818793924,13
7740,7052395.4,38.2471,1777717749,12
7770,7079667.3,38.4094,1739318837,12
7800,7104630.0,38.567,1704171330,11
7830,7128941.2,38.7234,1669941185,10
7860,7153252.4,38.8794,1635711039,10
7890,7177563.6,39.0352,1601480893,10
7920,7201874.8,39.1906,1567250747,10
7950,7226186.0,39.3459,1533020601,10
7980,7250497.1,39.5008,1498790455,10
8010,7273769.9,39.6476,1466022393,10
8040,7295650.0,39.7833,1435215262,9
8070,7317530.0,39.9189,1404408130,9
8100,7339410.1,40.0544,1373600999,9
8130,7361290.2,40.1897,1342793868,9
8160,7383029.2,40.3248,1312185269,9
8190,7402478.2,40.4588,1284801152,8
8220,7421927.1,40.5928,1257417036,8
8250,7441376.1,40.7268,1230032919,8
8280,7460825.0,40.8608,1202648802,8
8310,7480274.0,40.9948,1175264686,8
8340,7499722.9,41.1289,1147880569,8
8370,7519171.9,41.2629,1120496452,8
8400,7538620.8,41.3969,1093112336,8
8430,7558069.8,41.5309,1065728219,8
8460,7577518.7,41.6649,1038344102,8
8490,7596967.6,41.7989,1010959985,8
8520,7616416.6,41.9329,983575869,8
8550,7635865.5,42.0669,956191752,8
8580,7655314.5,42.2009,928807635,8
8610,7674763.4,42.3349,901423519,8
8640,7694212.4,42.4689,874039402,8
8670,7713661.3,42.603,846655285,8
8700,7733110.3,42.737,819271169,8
8730,7752559.2,42.871,791887052,8
8760,7770218.6,42.9896,767022609,8
8790,7784805.3,43.0818,746484522,6
8820,7799392.0,43.174,725946434,6
8850,7813978.8,43.2662,705408347,6
8880,7828565.5,43.3584,684870259,6
8910,7843152.2,43.4506,664332172,6
8940,7857738.9,43.5428,643794084,6
8970,7872325.6,43.635,623255997,6
9000,7905974.0,43.8757,2429151954,14
9030,7937578.6,44.0936,2384652765,13
9060,7969183.1,44.3106,2340153575,13
9090,8000787.6,44.5263,2295654385,13
9120,8032392.2,44.741,2251155196,13
9150,8063996.7,44.9547,2206656006,13
9180,8095601.3,45.1676,2162156817,13
9210,8127205.8,45.3797,2117657627,13
9240,8158810.3,45.5911,2073158437,13
9270,8190414.9,45.8018,2028659248,13
9300,8222019.4,46.0119,1984160058,13
9330,8253624.0,46.2215,1939660868,13
9360,8285228.5,46.4307,1895161679,13
9390,8316833.0,46.6394,1850662489,13
9420,8348437.6,46.8477,1806163300,13
9450,8380042.1,47.0557,1761664110,13
9480,8411646.6,47.2626,1717164920,13
9510,8443251.2,47.4673,1672665731,13
9540,8474855.7,47.6701,1628166541,13
9570,8506283.8,47.8699,1583915814,13
9600,8535457.2,48.0559,1542839639,12
9630,8564630.6,48.2418,1501763464,12
9660,8593142.2,48.4269,1461619132,12
9690,8619884.5,48.6109,1423965972,11
9720,8646626.8,48.7949,1386312811,11
9750,8673369.1,48.9788,1348659651,11
9780,8700111.4,49.1628,1311006490,11
9810,8726853.7,49.3463,1273353330,11
9840,8753596.0,49.5288,1235700169,11
9870,8780338.3,49.7105,1198047009,11
9900,8807080.6,49.8914,1160393848,11
9930,8833822.9,50.0716,1122740688,11
9960,8860565.2,50.2512,1085087527,11
9990,8887307.5,50.4302,1047434367,11
10020,8914049.8,50.6087,1009781207,11
10050,8940792.1,50.7867,972128046,11
10080,8967534.5,50.9643,934474886,11
10110,8994276.8,51.1414,896821725,11
10140,9021019.1,51.3183,859168565,11
10170,9047761.4,51.4947,821515404,11
10200,9074503.7,51.6693,783862244,11
10230,9101246.0,51.8423,746209083,11
10260,9127988.3,52.0139,708555923,11
10290,9154730.6,52.1842,670902762,11
10320,9181472.9,52.3533,633249602,11
10350,9206349.1,52.5192,598223886,11
10380,9228229.1,52.6772,567416755,9
10410,9247673.8,52.8196,540038747,9
10440,9263679.8,52.9283,517502256,7
10470,9278266.5,53.0239,496964168,6
10500,9292853.2,53.1194,476426080,6
10530,9307439.9,53.215,455887993,6
10560,9322026.6,53.3105,435349905,6
10590,9336613.3,53.4061,414811818,6
10620,9351200.0,53.5016,394273730,6
10650,9365786.8,53.5972,373735643,6
10680,9380373.5,53.6927,353197555,6
10710,9394960.2,53.7883,332659468,6
10740,9409027.9,53.8818,312852105,6
10770,9421183.5,53.968,295737032,5
10800,9452788.0,54.1735,2647446866,13
10830,9484392.6,54.3788,2602947677,13
10860,9515997.1,54.5824,2558448487,13
10890,9547601.6,54.7847,2513949297,13
10920,9579206.2,54.9857,2469450108,13
10950,9610810.7,55.1855,2424950918,13
10980,9640320.3,55.3758,2383401386,13
11010,9669493.8,55.5646,2342325211,12
11040,9698667.2,55.7535,2301249036,12
11070,9727162.3,55.938,2261127882,12
11100,9753904.6,56.1111,2223474721,11
11130,9780646.9,56.2842,2185821561,11
11160,9807389.2,56.4572,2148168400,11
11190,9834131.5,56.6303,2110515240,11
11220,9860873.8,56.8034,2072862080,11
11250,9887616.1,56.9765,2035208919,11
11280,9914358.4,57.1496,1997555759,11
11310,9939396.5,57.3078,1962302152,11
11340,9963707.7,57.4595,1928072006,10
11370,9987748.4,57.609,1894222675,10
11400,10009628.5,57.7401,1863415544,9
11430,10031508.5,57.8711,1832608413,9
11460,10053388.6,58.0022,1801801281,9
11490,10075268.7,58.1333,1770994150,9
11520,10097148.7,58.2644,1740187019,9
11550,10119028.8,58.3955,1709379888,9
11580,10140908.8,58.5266,1678572756,9
11610,10162788.9,58.6577,1647765625,9
11640,10184669.0,58.7888,1616958494,9
11670,10206549.0,58.9199,1586151362,9
11700,10228429.1,59.051,1555344231,9
11730,10250309.2,59.1821,1524537100,9
11760,10272189.2,59.3132,1493729969,9
11790,10292488.2,59.4363,1465149056,9
11820,10311937.1,59.5556,1437764940,8
11850,10331386.1,59.6749,1410380823,8
11880,10350835.0,59.7942,1382996706,8
11910,10370284.0,59.9135,1355612590,8
11940,10389732.9,60.0329,1328228473,8
11970,10409181.9,60.1522,1300844356,8
12000,10428630.8,60.2715,1273460240,8
12030,10448079.8,60.3908,1246076123,8
12060,10467528.7,60.5101,1218692006,8
12090,10486977.6,60.6294,1191307889,8
12120,10506426.6,60.7487,1163923773,8
12150,10525875.5,60.868,1136539656,8
12180,10545324.5,60.9873,1109155539,8
12210,10564773.4,61.1067,1081771423,8
12240,10584222.4,61.226,1054387306,8
12270,10603671.3,61.3453,1027003189,8
12300,10623120.3,61.4646,999619073,8
12330,10641407.1,61.5737,973871266,8
12360,10658424.9,61.6717,949910164,7
12390,10675442.7,61.7696,925949062,7
12420,10692460.6,61.8676,901987960,7
12450,10709478.4,61.9655,878026858,7
12480,10726496.2,62.0635,854065756,7
12510,10743514.0,62.1615,830104654,7
12540,10760531.9,62.2594,806143552,7
12570,10777549.7,62.3574,782182450,7
12600,10812506.2,62.5828,2812430369,15
12630,10846541.9,62.7979,2764508164,14
12660,10880577.6,63.0117,2716585960,14
12690,10914613.2,63.2244,2668663756,14
12720,10948648.9,63.4361,2620741552,14
12750,10980949.7,63.6347,2575261958,14
12780,11012554.3,63.8277,2530762769,13
12810,11044158.8,64.0199,2486263579,13
12840,11075763.3,64.2114,2441764389,13
12870,11107367.9,64.4023,2397265200,13
12900,11138972.4,64.5921,2352766010,13
12930,11170577.0,64.7809,2308266820,13
12960,11202181.5,64.9689,2263767631,13
12990,11233786.0,65.156,2219268441,13
13020,11264893.7,65.3395,2175468850,13
13050,11294067.1,65.5106,2134392675,12
13080,11323240.5,65.6811,2093316500,12
13110,11352414.0,65.8511,2052240324,12
13140,11381587.4,66.0206,2011164149,12
13170,11410760.8,66.1897,1970087974,12
13200,11439934.2,66.3584,1929011799,12
13230,11469107.6,66.5268,1887935624,12
13260,11498281.1,66.6948,1846859449,12
13290,11527454.5,66.8625,1805783274,12
13320,11556627.9,67.03,1764707099,12
13350,11585801.3,67.1972,1723630924,12
13380,11614974.7,67.3643,1682554749,12
13410,11644148.1,67.5311,1641478574,12
13440,11673321.6,67.6977,1600402399,12
13470,11702495.0,67.8642,1559326224,12
13500,11731668.4,68.0306,1518250049,12
13530,11760841.8,68.1968,1477173874,12
13560,11790015.2,68.3629,1436097699,12
13590,11819188.7,68.5289,1395021524,12
13620,11848362.1,68.6948,1353945349,12
13650,11877535.5,68.8606,1312869174,12
13680,11906708.9,69.0263,1271792999,12
13710,11935882.3,69.192,1230716824,12
13740,11965055.8,69.3576,1189640649,12
13770,11994229.2,69.5229,1148564474,12
13800,12023402.6,69.6867,1107488299,12
13830,12052576.0,69.8492,1066412123,12
13860,12081749.4,70.0104,1025335948,12
13890,12110922.9,70.1704,984259773,12
13920,12140096.3,70.3295,943183598,12
13950,12168351.2,70.4844,903400730,12
13980,12195093.5,70.6341,865747569,11
14010,12221835.8,70.7837,828094409,11
14040,12245274.4,70.9176,795092849,11
14070,12267154.4,71.033,764285718,9
14100,12289034.5,71.1485,733478586,9
14130,12309764.3,71.2616,704291009,9
14160,12329213.3,71.3722,676906892,8
14190,12348662.2,71.4827,649522775,8
14220,12366184.1,71.5711,624851895,8
14250,12380770.9,71.6312,604313808,6
14280,12395357.6,71.6913,583775720,6
14310,12409944.3,71.7514,563237633,6
14340,12424531.0,71.8115,542699545,6
14370,12439117.7,71.8715,522161458,6
14400,12453704.4,71.9316,501623370,6
14430,12468291.1,71.9917,481085283,6
14460,12482384.3,72.0517,461242117,6
14490,12494539.9,72.1118,444127044,5
14520,12506695.5,72.1718,427011971,5
14550,12518699.2,72.2303,410110645,5
14580,12528423.7,72.2648,396418587,4
14610,12538148.2,72.2986,382726528,4
14640,12546983.5,72.3295,370286413,4
14670,12554276.8,72.3565,360017369,3
14700,12561570.2,72.3835,349748325,3
14730,12568863.6,72.4105,339479281,3
14760,12576156.9,72.4375,329210238,3
14790,12583450.3,72.4645,318941194,3
14820,12590743.6,72.4915,308672150,3
14850,12598037.0,72.5185,298403106,3
14880,12605330.3,72.5455,288134062,3
14910,12612623.7,72.5725,277865019,3
14940,12619917.0,72.5995,267595975,3
14970,12627210.4,72.6265,257326931,3
15000,12634503.8,72.6535,247057887,3
15030,12641797.1,72.6805,236788844,3
15060,12649090.5,72.7075,226519800,3
15090,12656383.8,72.7345,216250756,3
15120,12663677.2,72.7615,205981712,3
15150,12670970.5,72.7885,195712669,3
15180,12678263.9,72.8152,185443625,3
15210,12685557.2,72.8409,175174581,3
15240,12692850.6,72.8657,164905537,3
15270,12700143.9,72.8895,154636494,3
15300,12707437.3,72.9122,144367450,3
15330,12714730.7,72.9337,134098406,3
15360,12722024.0,72.9543,123829362,3
15390,12729317.4,72.9739,113560319,3
15420,12736610.7,72.9928,103291275,3
15450,12743904.1,73.0109,93022231,3
15480,12751197.4,73.0283,82753187,3
15510,12758490.8,73.0452,72484144,3
15540,12763040.7,73.0535,66077844,3
15570,12765471.8,73.0552,62654829,1
15600,12767902.9,73.0567,59231815,1
15630,12770334.1,73.0581,55808800,1
15660,12772765.2,73.0593,52385786,1
15690,12775196.3,73.0605,48962771,1
15720,12777627.4,73.0615,45539756,1
15750,12780058.5,73.0624,42116742,1
15780,12782489.7,73.0632,38693727,1
15810,12784920.8,73.064,35270713,1
15840,12787351.9,73.0647,31847698,1
15870,12789783.0,73.0653,28424683,1
15900,12792214.1,73.0659,25001669,1
15930,12794645.3,73.0664,21578654,1
15960,12797076.4,73.0668,18155640,1
15990,12799507.5,73.0672,14732625,1
16020,12801938.6,73.0676,11309611,1
16050,12804369.7,73.068,7886596,1
16080,12806800.8,73.0683,4463581,1
16110,12809232.0,73.0685,1040567,1
16140,12809971.0,73.0686,0,1
16170,12809971.0,73.0686,0,0
16200,12809971.0,73.0686,0,0
16230,12809971.0,73.0686,0,0
16260,12809971.0,73.0686,0,0
16290,12809971.0,73.0686,0,0
16320,12809971.0,73.0686,0,0
16350,12809971.0,73.0686,0,0
16380,12809971.0,73.0686,0,0
16410,12809971.0,73.0686,0,0
16440,12809971.0,73.0686,0,0
16470,12809971.0,73.0686,0,0
16500,12809971.0,73.0686,0,0
16530,12809971.0,73.0686,0,0
16560,12809971.0,73.0686,0,0
16590,12809971.0,73.0686,0,0
16620,12809971.0,73.0686,0,0
16650,12809971.0,73.0686,0,0
16680,12809971.0,73.0686,0,0
16710,12809971.0,73.0686,0,0
16740,12809971.0,73.0686,0,0
16770,12809971.0,73.0686,0,0
16800,12809971.0,73.0686,0,0
16830,12809971.0,73.0686,0,0
16860,12809971.0,73.0686,0,0
16890,12809971.0,73.0686,0,0
16920,12809971.0,73.0686,0,0
16950,12809971.0,73.0686,0,0
16980,12809971.0,73.0686,0,0
17010,12809971.0,73.0686,0,0
17040,12809971.0,73.0686,0,0
17070,12809971.0,73.0686,0,0
17100,12809971.0,73.0686,0,0
17130,12809971.0,73.0686,0,0
17160,12809971.0,73.0686,0,0
17190,12809971.0,73.0686,0,0
17220,12809971.0,73.0686,0,0
17250,12809971.0,73.0686,0,0
17280,12809971.0,73.0686,0,0
17310,12809971.0,73.0686,0,0
17340,12809971.0,73.0686,0,0
17370,12809971.0,73.0686,0,0
17400,12809971.0,73.0686,0,0
17430,12809971.0,73.0686,0,0
17460,12809971.0,73.0686,0,0
17490,12809971.0,73.0686,0,0
17520,12809971.0,73.0686,0,0
17550,12809971.0,73.0686,0,0
17580,12809971.0,73.0686,0,0
17610,12809971.0,73.0686,0,0
17640,12809971.0,73.0686,0,0
17670,12809971.0,73.0686,0,0
17700,12809971.0,73.0686,0,0
17730,12809971.0,73.0686,0,0
17760,12809971.0,73.0686,0,0
17790,12809971.0,73.0686,0,0
17820,12809971.0,73.0686,0,0
17850,12809971.0,73.0686,0,0
17880,12809971.0,73.0686,0,0
17910,12809971.0,73.0686,0,0
17940,12809971.0,73.0686,0,0
17970,12809971.0,73.0686,0,0
18000,12809971.0,73.0686,0,0
