t_s,delivered_images,utility,backlog_bits,n_active
5550,4791437.5,32.5814,5490570535,14
5580,4825473.2,32.8376,5394726127,14
5610,4859508.8,33.093,5298881718,14
5640,4893544.5,33.3475,5203037310,14
5670,4927580.2,33.6013,5107192901,14
5700,4961615.8,33.8544,5011348493,14
5730,4995651.5,34.1053,4915504084,14
5760,5029687.1,34.3533,4819659676,14
5790,5063722.8,34.5987,4723815268,14
5820,5097758.4,34.8417,4627970859,14
5850,5131794.1,35.0826,4532126451,14
5880,5165829.8,35.3215,4436282042,14
5910,5199865.4,35.5587,4340437634,14
5940,5233901.1,35.7942,4244593225,14
5970,5267358.3,36.0252,4150377775,14
6000,5298962.8,36.2464,4061379396,13
6030,5330567.3,36.4664,3972381016,13
6060,5359947.1,36.6758,3889647731,13
6090,5389120.5,36.882,3807495380,12
6120,5418293.9,37.086,3725343030,12
6150,5447467.3,37.2879,3643190680,12
6180,5476640.7,37.4879,3561038330,12
6210,5505814.1,37.6862,3478885980,12
6240,5534987.6,37.8831,3396733630,12
6270,5564161.0,38.0785,3314581280,12
6300,5593334.4,38.2727,3232428930,12
6330,5622507.8,38.4658,3150276580,12
6360,5651681.2,38.6578,3068124230,12
6390,5680854.7,38.849,2985971880,12
6420,5710028.1,39.0393,2903819530,12
6450,5739201.5,39.2288,2821667179,12
6480,5768140.5,39.4156,2740175115,12
6510,5794882.8,39.5822,2664868794,11
6540,5821625.1,39.7482,2589562473,11
6570,5848367.4,39.9137,2514256152,11
6600,5875109.7,40.0787,2438949832,11
6630,5901852.0,40.2434,2363643511,11
6660,5928594.3,40.4076,2288337190,11
6690,5955336.6,40.5715,2213030869,11
6720,5982078.9,40.7352,2137724548,11
6750,6008821.2,40.8985,2062418227,11
6780,6035563.5,41.0616,1987111906,11
6810,6062305.8,41.2244,1911805585,11
6840,6089048.1,41.3871,1836499264,11
6870,6115790.4,41.5495,1761192943,11
6900,6142532.7,41.7118,1685886622,11
6930,6169275.0,41.874,1610580302,11
6960,6196017.3,42.036,1535273981,11
6990,6222759.6,42.1979,1459967660,11
7020,6249501.9,42.3596,1384661339,11
7050,6275342.5,42.5213,1311894274,11
7080,6299653.6,42.6828,1243433982,10
7110,6321598.9,42.8437,1181636237,10
7140,6343478.9,43.0047,1120021975,9
7170,6365359.0,43.1655,1058407712,9
7200,6406024.7,43.4969,5375615354,17
7230,6444922.6,43.8282,5266078887,16
7260,6483820.5,44.1594,5156542420,16
7290,6522718.4,44.4907,5047005954,16
7320,6561616.3,44.8219,4937469487,16
7350,6600514.1,45.1528,4827933020,16
7380,6639000.1,45.4762,4719556540,16
7410,6675466.9,45.7717,4616866102,15
7440,6711933.7,46.0654,4514175665,15
7470,6748400.4,46.3575,4411485227,15
7500,6784867.2,46.6482,4308794790,15
7530,6821334.0,46.9376,4206104352,15
7560,6857800.8,47.2259,4103413914,15
7590,6891860.8,47.4843,4007500900,15
7620,6925896.4,47.7407,3911656491,14
7650,6959932.1,47.9954,3815812083,14
7680,6993814.6,48.2471,3720398833,14
7710,7023222.0,48.4636,3637587849,13
7740,7052395.4,48.6781,3555435499,12
7770,7079667.3,48.8847,3478637675,12
7800,7104630.0,49.0853,3408342661,11
7830,7128941.2,49.2843,3339882369,10
7860,7153252.4,49.4829,3271422077,10
7890,7177563.6,49.6811,3202961786,10
7920,7201874.8,49.879,3134501494,10
7950,7226186.0,50.0765,3066041202,10
7980,7250497.1,50.2738,2997580910,10
8010,7273769.9,50.4606,2932044786,10
8040,7295650.0,50.6333,2870430523,9
8070,7317530.0,50.8059,2808816261,9
8100,7339410.1,50.9783,2747201998,9
8130,7361290.2,51.1505,2685587736,9
8160,7383029.2,51.3225,2624370538,9
8190,7402478.2,51.493,2569602305,8
8220,7421927.1,51.6636,2514834071,8
8250,7441376.1,51.8341,2460065838,8
8280,7460825.0,52.0047,2405297605,8
8310,7480274.0,52.1753,2350529371,8
8340,7499722.9,52.3458,2295761138,8
8370,7519171.9,52.5164,2240992905,8
8400,7538620.8,52.6869,2186224671,8
8430,7558069.8,52.8575,2131456438,8
8460,7577518.7,53.028,2076688204,8
8490,7596967.6,53.1986,2021919971,8
8520,7616416.6,53.3692,1967151738,8
8550,7635865.5,53.5397,1912383504,8
8580,7655314.5,53.7103,1857615271,8
8610,7674763.4,53.8808,1802847037,8
8640,7694212.4,54.0514,1748078804,8
8670,7713661.3,54.2219,1693310571,8
8700,7733110.3,54.3925,1638542337,8
8730,7752559.2,54.5631,1583774104,8
8760,7770218.6,54.714,1534045219,8
8790,7784805.3,54.8313,1492969044,6
8820,7799392.0,54.9487,1451892869,6
8850,7813978.8,55.0661,1410816694,6
8880,7828565.5,55.1834,1369740519,6
8910,7843152.2,55.3008,1328664344,6
8940,7857738.9,55.4181,1287588169,6
8970,7872325.6,55.5355,1246511994,6
9000,7905974.0,55.8418,4858303909,14
9030,7937578.6,56.1192,4769305529,13
9060,7969183.1,56.3953,4680307150,13
9090,8000787.6,56.6699,4591308771,13
9120,8032392.2,56.9431,4502310392,13
9150,8063996.7,57.2151,4413312012,13
9180,8095601.3,57.4861,4324313633,13
9210,8127205.8,57.756,4235315254,13
9240,8158810.3,58.025,4146316875,13
9270,8190414.9,58.2932,4057318495,13
9300,8222019.4,58.5606,3968320116,13
9330,8253624.0,58.8274,3879321737,13
9360,8285228.5,59.0936,3790323358,13
9390,8316833.0,59.3592,3701324978,13
9420,8348437.6,59.6244,3612326599,13
9450,8380042.1,59.8891,3523328220,13
9480,8411646.6,60.1524,3434329841,13
9510,8443251.2,60.4129,3345331461,13
9540,8474855.7,60.671,3256333082,13
9570,8506283.8,60.9254,3167831629,13
9600,8535457.2,61.1621,3085679279,12
9630,8564630.6,61.3986,3003526929,12
9660,8593142.2,61.6343,2923238264,12
9690,8619884.5,61.8684,2847931943,11
9720,8646626.8,62.1026,2772625622,11
9750,8673369.1,62.3367,2697319301,11
9780,8700111.4,62.5708,2622012980,11
9810,8726853.7,62.8044,2546706659,11
9840,8753596.0,63.0367,2471400338,11
9870,8780338.3,63.2679,2396094018,11
9900,8807080.6,63.4982,2320787697,11
9930,8833822.9,63.7275,2245481376,11
9960,8860565.2,63.9561,2170175055,11
9990,8887307.5,64.1839,2094868734,11
10020,8914049.8,64.411,2019562413,11
10050,8940792.1,64.6376,1944256092,11
10080,8967534.5,64.8636,1868949771,11
10110,8994276.8,65.0891,1793643450,11
10140,9021019.1,65.3142,1718337129,11
10170,9047761.4,65.5387,1643030808,11
10200,9074503.7,65.7609,1567724488,11
10230,9101246.0,65.9811,1492418167,11
10260,9127988.3,66.1995,1417111846,11
10290,9154730.6,66.4163,1341805525,11
10320,9181472.9,66.6315,1266499204,11
10350,9206349.1,66.8427,1196447772,11
10380,9228229.1,67.0437,1134833509,9
10410,9247673.8,67.2249,1080077494,9
10440,9263679.8,67.3634,1035004511,7
10470,9278266.5,67.485,993928336,6
10500,9292853.2,67.6066,952852161,6
10530,9307439.9,67.7282,911775986,6
10560,9322026.6,67.8498,870699811,6
10590,9336613.3,67.9714,829623636,6
10620,9351200.0,68.093,788547461,6
10650,9365786.8,68.2146,747471286,6
10680,9380373.5,68.3362,706395111,6
10710,9394960.2,68.4578,665318936,6
10740,9409027.9,68.5769,625704210,6
10770,9421183.5,68.6866,591474064,5
10800,9452788.0,68.9481,5294893733,13
10830,9484392.6,69.2093,5205895353,13
10860,9515997.1,69.4685,5116896974,13
10890,9547601.6,69.726,5027898595,13
10920,9579206.2,69.9818,4938900216,13
10950,9610810.7,70.2361,4849901836,13
10980,9640320.3,70.4782,4766802772,13
11010,9669493.8,70.7186,4684650422,12
11040,9698667.2,70.959,4602498072,12
11070,9727162.3,71.1938,4522255764,12
11100,9753904.6,71.4141,4446949443,11
11130,9780646.9,71.6344,4371643122,11
11160,9807389.2,71.8547,4296336801,11
11190,9834131.5,72.075,4221030480,11
11220,9860873.8,72.2953,4145724159,11
11250,9887616.1,72.5156,4070417838,11
11280,9914358.4,72.7359,3995111517,11
11310,9939396.5,72.9371,3924604304,11
11340,9963707.7,73.1303,3856144012,10
11370,9987748.4,73.3205,3788445350,10
11400,10009628.5,73.4873,3726831088,9
11430,10031508.5,73.6542,3665216825,9
11460,10053388.6,73.821,3603602563,9
11490,10075268.7,73.9879,3541988300,9
11520,10097148.7,74.1547,3480374038,9
11550,10119028.8,74.3216,3418759775,9
11580,10140908.8,74.4884,3357145512,9
11610,10162788.9,74.6553,3295531250,9
11640,10184669.0,74.8221,3233916987,9
11670,10206549.0,74.989,3172302725,9
11700,10228429.1,75.1558,3110688462,9
11730,10250309.2,75.3227,3049074200,9
11760,10272189.2,75.4895,2987459937,9
11790,10292488.2,75.6462,2930298113,9
11820,10311937.1,75.7981,2875529879,8
11850,10331386.1,75.9499,2820761646,8
11880,10350835.0,76.1018,2765993413,8
11910,10370284.0,76.2536,2711225179,8
11940,10389732.9,76.4055,2656456946,8
11970,10409181.9,76.5573,2601688713,8
12000,10428630.8,76.7092,2546920479,8
12030,10448079.8,76.861,2492152246,8
12060,10467528.7,77.0129,2437384012,8
12090,10486977.6,77.1647,2382615779,8
12120,10506426.6,77.3166,2327847546,8
12150,10525875.5,77.4684,2273079312,8
12180,10545324.5,77.6203,2218311079,8
12210,10564773.4,77.7721,2163542845,8
12240,10584222.4,77.924,2108774612,8
12270,10603671.3,78.0758,2054006379,8
12300,10623120.3,78.2277,1999238145,8
12330,10641407.1,78.3665,1947742533,8
12360,10658424.9,78.4912,1899820329,7
12390,10675442.7,78.6159,1851898124,7
12420,10692460.6,78.7406,1803975920,7
12450,10709478.4,78.8652,1756053716,7
12480,10726496.2,78.9899,1708131512,7
12510,10743514.0,79.1146,1660209308,7
12540,10760531.9,79.2393,1612287103,7
12570,10777549.7,79.3639,1564364899,7
12600,10812506.2,79.6508,5624860737,15
12630,10846541.9,79.9246,5529016329,14
12660,10880577.6,80.1967,5433171920,14
12690,10914613.2,80.4675,5337327512,14
12720,10948648.9,80.7368,5241483103,14
12750,10980949.7,80.9897,5150523916,14
12780,11012554.3,81.2353,5061525537,13
12810,11044158.8,81.4799,4972527158,13
12840,11075763.3,81.7236,4883528779,13
12870,11107367.9,81.9665,4794530399,13
12900,11138972.4,82.2081,4705532020,13
12930,11170577.0,82.4484,4616533641,13
12960,11202181.5,82.6876,4527535262,13
12990,11233786.0,82.9259,4438536882,13
13020,11264893.7,83.1593,4350937699,13
13050,11294067.1,83.3771,4268785349,12
13080,11323240.5,83.5942,4186632999,12
13110,11352414.0,83.8105,4104480649,12
13140,11381587.4,84.0263,4022328299,12
13170,11410760.8,84.2415,3940175949,12
13200,11439934.2,84.4562,3858023599,12
13230,11469107.6,84.6704,3775871249,12
13260,11498281.1,84.8843,3693718899,12
13290,11527454.5,85.0978,3611566548,12
13320,11556627.9,85.3109,3529414198,12
13350,11585801.3,85.5238,3447261848,12
13380,11614974.7,85.7363,3365109498,12
13410,11644148.1,85.9487,3282957148,12
13440,11673321.6,86.1608,3200804798,12
13470,11702495.0,86.3727,3118652448,12
13500,11731668.4,86.5844,3036500098,12
13530,11760841.8,86.7959,2954347748,12
13560,11790015.2,87.0073,2872195398,12
13590,11819188.7,87.2186,2790043048,12
13620,11848362.1,87.4298,2707890698,12
13650,11877535.5,87.6408,2625738347,12
13680,11906708.9,87.8517,2543585997,12
13710,11935882.3,88.0626,2461433647,12
13740,11965055.8,88.2733,2379281297,12
13770,11994229.2,88.4837,2297128947,12
13800,12023402.6,88.6922,2214976597,12
13830,12052576.0,88.899,2132824247,12
13860,12081749.4,89.1041,2050671897,12
13890,12110922.9,89.3078,1968519547,12
13920,12140096.3,89.5103,1886367197,12
13950,12168351.2,89.7074,1806801459,12
13980,12195093.5,89.8979,1731495138,11
14010,12221835.8,90.0883,1656188817,11
14040,12245274.4,90.2587,1590185698,11
14070,12267154.4,90.4057,1528571435,9
14100,12289034.5,90.5526,1466957173,9
14130,12309764.3,90.6966,1408582017,9
14160,12329213.3,90.8373,1353813784,8
14190,12348662.2,90.9779,1299045551,8
14220,12366184.1,91.0905,1249703790,8
14250,12380770.9,91.167,1208627615,6
14280,12395357.6,91.2435,1167551440,6
14310,12409944.3,91.3199,1126475265,6
14340,12424531.0,91.3964,1085399090,6
14370,12439117.7,91.4729,1044322915,6
14400,12453704.4,91.5493,1003246740,6
14430,12468291.1,91.6258,962170565,6
14460,12482384.3,91.7022,922484234,6
14490,12494539.9,91.7786,888254089,5
14520,12506695.5,91.855,854023943,5
14550,12518699.2,91.9295,820221290,5
14580,12528423.7,91.9734,792837174,4
14610,12538148.2,92.0164,765453057,4
14640,12546983.5,92.0557,740572825,4
14670,12554276.8,92.0901,720034738,3
14700,12561570.2,92.1245,699496650,3
14730,12568863.6,92.1588,678958563,3
14760,12576156.9,92.1932,658420475,3
14790,12583450.3,92.2276,637882388,3
14820,12590743.6,92.2619,617344300,3
14850,12598037.0,92.2963,596806212,3
14880,12605330.3,92.3306,576268125,3
14910,12612623.7,92.365,555730037,3
14940,12619917.0,92.3994,535191950,3
14970,12627210.4,92.4337,514653862,3
15000,12634503.8,92.4681,494115775,3
15030,12641797.1,92.5025,473577687,3
15060,12649090.5,92.5368,453039600,3
15090,12656383.8,92.5712,432501512,3
15120,12663677.2,92.6055,411963425,3
15150,12670970.5,92.6399,391425337,3
15180,12678263.9,92.6739,370887250,3
15210,12685557.2,92.7066,350349162,3
15240,12692850.6,92.7382,329811075,3
15270,12700143.9,92.7685,309272987,3
15300,12707437.3,92.7973,288734900,3
15330,12714730.7,92.8247,268196812,3
15360,12722024.0,92.8509,247658725,3
15390,12729317.4,92.8759,227120637,3
15420,12736610.7,92.8999,206582550,3
15450,12743904.1,92.9229,186044462,3
15480,12751197.4,92.9452,165506375,3
15510,12758490.8,92.9666,144968287,3
15540,12763040.7,92.9772,132155688,3
15570,12765471.8,92.9793,125309659,1
15600,12767902.9,92.9813,118463629,1
15630,12770334.1,92.983,111617600,1
15660,12772765.2,92.9846,104771571,1
15690,12775196.3,92.986,97925542,1
15720,12777627.4,92.9873,91079513,1
15750,12780058.5,92.9885,84233484,1
15780,12782489.7,92.9896,77387454,1
15810,12784920.8,92.9905,70541425,1
15840,12787351.9,92.9914,63695396,1
15870,12789783.0,92.9922,56849367,1
15900,12792214.1,92.9929,50003338,1
15930,12794645.3,92.9936,43157309,1
15960,12797076.4,92.9941,36311279,1
15990,12799507.5,92.9947,29465250,1
16020,12801938.6,92.9952,22619221,1
16050,12804369.7,92.9956,15773192,1
16080,12806800.8,92.996,8927163,1
16110,12809232.0,92.9963,2081134,1
16140,12809971.0,92.9964,0,1
16170,12809971.0,92.9964,0,0
16200,12809971.0,92.9964,0,0
16230,12809971.0,92.9964,0,0
16260,12809971.0,92.9964,0,0
16290,12809971.0,92.9964,0,0
16320,12809971.0,92.9964,0,0
16350,12809971.0,92.9964,0,0
16380,12809971.0,92.9964,0,0
16410,12809971.0,92.9964,0,0
16440,12809971.0,92.9964,0,0
16470,12809971.0,92.9964,0,0
16500,12809971.0,92.9964,0,0
16530,12809971.0,92.9964,0,0
16560,12809971.0,92.9964,0,0
16590,12809971.0,92.9964,0,0
16620,12809971.0,92.9964,0,0
16650,12809971.0,92.9964,0,0
16680,12809971.0,92.9964,0,0
16710,12809971.0,92.9964,0,0
16740,12809971.0,92.9964,0,0
16770,12809971.0,92.9964,0,0
16800,12809971.0,92.9964,0,0
16830,12809971.0,92.9964,0,0
16860,12809971.0,92.9964,0,0
16890,12809971.0,92.9964,0,0
16920,12809971.0,92.9964,0,0
16950,12809971.0,92.9964,0,0
16980,12809971.0,92.9964,0,0
17010,12809971.0,92.9964,0,0
17040,12809971.0,92.9964,0,0
17070,12809971.0,92.9964,0,0
17100,12809971.0,92.9964,0,0
17130,12809971.0,92.9964,0,0
17160,12809971.0,92.9964,0,0
17190,12809971.0,92.9964,0,0
17220,12809971.0,92.9964,0,0
17250,12809971.0,92.9964,0,0
17280,12809971.0,92.9964,0,0
17310,12809971.0,92.9964,0,0
17340,12809971.0,92.9964,0,0
17370,12809971.0,92.9964,0,0
17400,12809971.0,92.9964,0,0
17430,12809971.0,92.9964,0,0
17460,12809971.0,92.9964,0,0
17490,12809971.0,92.9964,0,0
17520,12809971.0,92.9964,0,0
17550,12809971.0,92.9964,0,0
17580,12809971.0,92.9964,0,0
17610,12809971.0,92.9964,0,0
17640,12809971.0,92.9964,0,0
17670,12809971.0,92.9964,0,0
17700,12809971.0,92.9964,0,0
17730,12809971.0,92.9964,0,0
17760,12809971.0,92.9964,0,0
17790,12809971.0,92.9964,0,0
17820,12809971.0,92.9964,0,0
17850,12809971.0,92.9964,0,0
17880,12809971.0,92.9964,0,0
17910,12809971.0,92.9964,0,0
17940,12809971.0,92.9964,0,0
17970,12809971.0,92.9964,0,0
18000,12809971.0,92.9964,0,0
